PVSYST 8.1.5
,File,File date,Description
Project,PV_Hydrogen_Cyprus_10MWp_Project.PRJ,10/09/26 16h26,PV_Hydrogen_Cyprus_10MWp,
Geographical Site,Aglantziá_PVGIS_API_TMY.SIT,10/09/26 16h26,Aglantziá;Cyprus;Europe;,
Weather data,Aglantziá_PVGIS_API_TMY.MET,10/09/26 16h26,Aglantziá;PVGIS api TMY;TMY,
Simulation variant,PV_Hydrogen_Cyprus_10MWp_Project.VC0,10/09/26 17h38,New simulation variant,
Simulation date,,10/09/26 17h50

Simulation:,Hourly values, from 01/01/90, to 31/12/90 

date,GlobInc,GlobEff,EArray,E_Grid,PR,GlobHor,T_Amb,TArray
    ,W/m²,W/m²,kW,kW,ratio,W/m²,°C,°C

08/05/90 13:00,580.95,571.3,5148.6,5107.3,0.8792,578,31.5,46.686
08/05/90 14:00,549.05,538.72,4888.3,4848.5,0.8831,554,31.23,44.757
08/05/90 15:00,97.552,94.168,832.1,809.24,0.8296,106,30.92,34.423
08/05/90 16:00,345.31,326.53,3006.9,2975,0.8616,378,30.7,38.251
08/05/90 17:00,172.9,135.17,1223,1198.5,0.6932,235,29.73,33.72
08/05/90 18:00,19.392,18.706,142.48,109.31,0.5637,36.001,28.28,29.273
08/05/90 19:00,0,0,0,-0.096,0,0,26.89,27.114
08/05/90 20:00,0,0,0,-0.096,0,0,25.49,25.653
08/05/90 21:00,0,0,0,-0.096,0,0,24.53,24.634
08/05/90 22:00,0,0,0,-0.096,0,0,23.5,23.612
08/05/90 23:00,0,0,0,-0.096,0,0,22.4,22.525
09/05/90 00:00,0,0,0,-0.096,0,0,22.08,22.118
09/05/90 01:00,0,0,0,-0.096,0,0,22.07,22.071
09/05/90 02:00,0,0,0,-0.096,0,0,21.71,21.754
09/05/90 03:00,0,0,0,-0.096,0,0,21.52,21.544
09/05/90 04:00,0,0,0,-0.096,0,0,21.22,21.258
09/05/90 05:00,0,0,0,-0.096,0,2.0008,20.62,20.693
09/05/90 06:00,25.147,24.507,200.67,174.18,0.6927,27,20.77,21.301
09/05/90 07:00,208.04,198.29,1871.3,1844.1,0.8865,228,22.97,27.085
09/05/90 08:00,261.77,253.41,2382,2352.6,0.8988,282,24.75,30.624
09/05/90 09:00,311.25,301.86,2830,2798.7,0.8992,332,25.58,32.81
09/05/90 10:00,469.88,459.66,4274.7,4237.4,0.9018,480,26.8,37.592
09/05/90 11:00,482.57,472.2,4362.4,4324.8,0.8962,490,27.96,39.501
09/05/90 12:00,871.36,865.21,7716.2,7654.5,0.8785,831,28.46,48.855
09/05/90 13:00,862.59,856.7,7607.9,7547,0.875,828,28.58,50.015
09/05/90 14:00,337.67,327.78,3021.1,2989.1,0.8853,359,28.31,38.045
09/05/90 15:00,451.51,440.67,4092.8,4056.3,0.8984,469,27.01,37.753
09/05/90 16:00,58.795,56.775,495.21,473.76,0.8058,63.999,25.74,28.363
09/05/90 17:00,29.679,28.865,237.12,214.8,0.7238,31.999,25.27,26.12
09/05/90 18:00,0,0,0,-0.096,0,2.999,24.56,24.704
09/05/90 19:00,0,0,0,-0.096,0,0,23.51,23.62
09/05/90 20:00,0,0,0,-0.096,0,0,22.59,22.694
09/05/90 21:00,0,0,0,-0.096,0,0,22.03,22.093
09/05/90 22:00,0,0,0,-0.096,0,0,21.17,21.269
09/05/90 23:00,0,0,0,-0.096,0,0,20.52,20.594
10/05/90 00:00,0,0,0,-0.096,0,0,19.98,20.04
10/05/90 01:00,0,0,0,-0.096,0,0,19.49,19.544
10/05/90 02:00,0,0,0,-0.096,0,0,18.86,18.93
10/05/90 03:00,0,0,0,-0.096,0,0,18.4,18.452
10/05/90 04:00,0,0,0,-0.096,0,0,18.03,18.072
10/05/90 05:00,0,0,0,-0.096,0,2.0008,17.65,17.693
10/05/90 06:00,20.554,20.064,160.84,129.78,0.6315,22,18.48,18.836
10/05/90 07:00,265.67,251.2,2396.8,2367.4,0.8911,293,21.17,26.395
10/05/90 08:00,473.28,461.83,4360.2,4322.6,0.9134,490,22.91,33.439
10/05/90 09:00,786.34,778.41,7108.8,7052,0.8968,771,24.81,43.001
10/05/90 10:00,910.57,906.05,8095,8030.2,0.8819,873,26.01,48.121
10/05/90 11:00,483.17,472.79,4368.7,4331.1,0.8964,491,26.48,39.45
10/05/90 12:00,611.64,602.02,5551.1,5506.7,0.9004,605,26.05,40.664
10/05/90 13:00,92.401,89.219,804.44,781.7,0.846,99.999,24.7,28.319
10/05/90 14:00,113.55,109.66,1010.1,986.48,0.8688,123,23.13,25.963
10/05/90 15:00,451.68,440.83,4158.6,4121.9,0.9126,470,23.37,33.453
10/05/90 16:00,165.47,159.15,1482.1,1456.6,0.8803,181,23.59,28.163
10/05/90 17:00,127.59,113.57,1048.3,1024.5,0.803,153,22.94,25.928
10/05/90 18:00,9.669,9.3321,61.909,19.515,0.2018,9.9995,22.24,22.812
10/05/90 19:00,0,0,0,-0.096,0,0,21.35,21.469
10/05/90 20:00,0,0,0,-0.096,0,0,20.59,20.672
10/05/90 21:00,0,0,0,-0.096,0,0,20.17,20.213
10/05/90 22:00,0,0,0,-0.096,0,0,19.53,19.599
10/05/90 23:00,0,0,0,-0.096,0,0,18.99,19.049
11/05/90 00:00,0,0,0,-0.096,0,0,18.55,18.6
11/05/90 01:00,0,0,0,-0.096,0,0,17.73,17.824
11/05/90 02:00,0,0,0,-0.096,0,0,17.23,17.289
11/05/90 03:00,0,0,0,-0.096,0,0,16.98,17.009
11/05/90 04:00,0,0,0,-0.096,0,0,16.58,16.627
11/05/90 05:00,15.929,15.37,118.12,82.163,0.5158,22.998,16.66,17.002
11/05/90 06:00,145.2,111.79,1055.2,1031.4,0.7104,208,17.13,19.571
11/05/90 07:00,365.78,340.24,3272,3239,0.8855,410,18.98,26.566
11/05/90 08:00,581.54,569.49,5389.5,5346.3,0.9194,597,20.03,33.411
11/05/90 09:00,541.32,530.8,5003.9,4963.6,0.917,550,21.27,34.339
11/05/90 10:00,114.73,110.83,1020.7,997.06,0.8691,124,22.55,26.164
11/05/90 11:00,81.393,78.59,711.14,688.78,0.8463,87.999,23.18,25.157
11/05/90 12:00,668.05,658.35,6134.1,6085,0.9109,660,22.81,37.854
11/05/90 13:00,600.4,590.74,5519.2,5475,0.9119,599,22.25,37.054
11/05/90 14:00,692.21,683.3,6347.5,6296.7,0.9097,683,21.92,38.65
11/05/90 15:00,334.02,324.6,3077.1,3044.8,0.9116,353,21.42,30.289
11/05/90 16:00,35.864,34.655,294.65,274.03,0.7641,39,21.21,22.761
11/05/90 17:00,161.82,131.47,1230.6,1206.1,0.7454,215,21.22,24.259
11/05/90 18:00,23.089,22.277,179.89,151.01,0.6541,36.999,20.4,21.301
11/05/90 19:00,0,0,0,-0.096,0,0,19.77,19.893
11/05/90 20:00,0,0,0,-0.096,0,0,19.16,19.227
11/05/90 21:00,0,0,0,-0.096,0,0,18.41,18.494
11/05/90 22:00,0,0,0,-0.096,0,0,17.95,18.001
11/05/90 23:00,0,0,0,-0.096,0,0,17.78,17.799
12/05/90 00:00,0,0,0,-0.096,0,0,17.58,17.601
12/05/90 01:00,0,0,0,-0.096,0,0,17.41,17.428
12/05/90 02:00,0,0,0,-0.096,0,0,17.22,17.24
12/05/90 03:00,0,0,0,-0.096,0,0,17.08,17.095
12/05/90 04:00,0,0,0,-0.096,0,0,17.12,17.116
12/05/90 05:00,14.129,13.637,102.07,64.279,0.4549,14.999,16.83,17.178
12/05/90 06:00,98.257,90.258,841.53,818.62,0.8332,115,17.56,19.511
12/05/90 07:00,340.62,318.21,3059.7,3027.5,0.8889,381,19.07,26.148
12/05/90 08:00,597.74,585.67,5525.7,5481.5,0.9171,616,20.69,34.316
12/05/90 09:00,762.72,754.33,6952.6,6897,0.9043,752,22.49,40.605
12/05/90 10:00,811.61,805.07,7346.3,7287.5,0.8979,787,23.31,43.104
12/05/90 11:00,772.16,764.09,6984.3,6928.4,0.8973,751,23.78,42.818
12/05/90 12:00,86.998,84.014,755.26,732.72,0.8423,94.002,24.33,28.069
12/05/90 13:00,76.606,73.946,665.36,643.2,0.8397,82.999,23.58,25.524
12/05/90 14:00,66.256,63.927,572.87,551.09,0.8318,72.002,21.99,23.769
12/05/90 15:00,101.24,97.735,897.6,874.46,0.8638,110,22.67,24.941
12/05/90 16:00,343.6,324.93,3089.4,3057.1,0.8898,380,21.96,29.463
12/05/90 17:00,165.23,132.61,1240.5,1216,0.736,224,20.66,24.544
12/05/90 18:00,22.289,21.506,172.62,142.91,0.6412,33.002,20.62,21.476
12/05/90 19:00,0,0,0,-0.096,0,0,20.18,20.295
12/05/90 20:00,0,0,0,-0.096,0,0,19.15,19.272
12/05/90 21:00,0,0,0,-0.096,0,0,18.42,18.505
12/05/90 22:00,0,0,0,-0.096,0,0,17.86,17.925
12/05/90 23:00,0,0,0,-0.096,0,0,17.21,17.284
13/05/90 00:00,0,0,0,-0.096,0,0,16.64,16.705
13/05/90 01:00,0,0,0,-0.096,0,0,15.85,15.938
13/05/90 02:00,0,0,0,-0.096,0,0,15.55,15.583
13/05/90 03:00,0,0,0,-0.096,0,0,15.42,15.434
13/05/90 04:00,0,0,0,-0.096,0,0,15.31,15.322
13/05/90 05:00,15.03,14.506,110.71,73.913,0.4918,16.002,15.12,15.475
13/05/90 06:00,143.43,115.15,1090.8,1066.8,0.7438,197,16.63,19.029
13/05/90 07:00,376.09,349.43,3364.1,3330.7,0.8856,426,18.67,26.427
13/05/90 08:00,603.69,591.51,5592.1,5547.4,0.9189,624,19.94,33.761
13/05/90 09:00,563.71,553.01,5205.7,5164,0.9161,574,21.23,34.844
13/05/90 10:00,500.56,490.07,4615.5,4576.8,0.9144,512,22.2,34.354
13/05/90 11:00,756.06,747.85,6881.1,6826.1,0.9029,737,23.26,41.091
13/05/90 12:00,129.04,124.71,1150.1,1125.9,0.8726,139,22.94,27.545
13/05/90 13:00,705.66,697.22,6498.3,6446.3,0.9136,694,21.72,37.717
13/05/90 14:00,701.68,692.72,6432,6380.6,0.9094,695,21.59,38.76
13/05/90 15:00,271.88,263.32,2491,2461.2,0.9053,293,21.66,29.2
13/05/90 16:00,36.792,35.551,304.47,283.81,0.7714,39.998,19.96,21.591
13/05/90 17:00,169.01,134.85,1269.4,1244.7,0.7365,232,19.98,23.059
13/05/90 18:00,24.144,23.29,189.94,162.22,0.6719,45.002,19.49,20.42
13/05/90 19:00,0,0,0,-0.096,0,0,18.88,19.012
13/05/90 20:00,0,0,0,-0.096,0,0,18.29,18.358
13/05/90 21:00,0,0,0,-0.096,0,0,17.4,17.499
13/05/90 22:00,0,0,0,-0.096,0,0,16.66,16.746
13/05/90 23:00,0,0,0,-0.096,0,0,16.58,16.59
14/05/90 00:00,0,0,0,-0.096,0,0,16.45,16.466
14/05/90 01:00,0,0,0,-0.096,0,0,16.21,16.239
14/05/90 02:00,0,0,0,-0.096,0,0,16.36,16.342
14/05/90 03:00,0,0,0,-0.096,0,0,16.27,16.281
14/05/90 04:00,0,0,0,-0.096,0,0,16.13,16.147
14/05/90 05:00,16.734,16.15,125.61,90.52,0.541,19.001,16.02,16.398
14/05/90 06:00,147.86,115.13,1091.4,1067.4,0.722,212,16.32,18.819
14/05/90 07:00,379.59,352.53,3402.6,3369,0.8876,432,17.99,25.76
14/05/90 08:00,540.92,528.91,5033,4992.5,0.923,561,19.29,31.697
14/05/90 09:00,767.34,758.87,7033.3,6977.1,0.9093,760,21.09,39.078
14/05/90 10:00,741.87,733.68,6785.7,6731.4,0.9074,731,21.54,39.732
14/05/90 11:00,239.47,231.9,2201.8,2173.3,0.9076,256,19.92,27.016
14/05/90 12:00,148.74,143.81,1353.4,1328.4,0.8931,160,20.24,23.983
14/05/90 13:00,168.14,162.59,1536.6,1510.8,0.8986,181,20.45,24.392
14/05/90 14:00,134.02,129.47,1211.3,1186.8,0.8856,145,20.95,24.193
14/05/90 15:00,542.82,531.65,5037.2,4996.7,0.9206,559,21.04,32.931
14/05/90 16:00,404.23,379.69,3621.9,3587.4,0.8875,453,19.59,29.554
14/05/90 17:00,175.63,138.79,1309.3,1284.4,0.7313,243,18.64,22.86
14/05/90 18:00,23.375,22.543,183.96,155.55,0.6655,51,17.99,18.964
14/05/90 19:00,0,0,0,-0.096,0,0,17.51,17.629
14/05/90 20:00,0,0,0,-0.096,0,0,16.93,16.994
14/05/90 21:00,0,0,0,-0.096,0,0,16.18,16.261
14/05/90 22:00,0,0,0,-0.096,0,0,15.67,15.725
14/05/90 23:00,0,0,0,-0.096,0,0,15.25,15.296
15/05/90 00:00,0,0,0,-0.096,0,0,14.71,14.772
15/05/90 01:00,0,0,0,-0.096,0,0,15.44,15.352
15/05/90 02:00,0,0,0,-0.096,0,0,15.55,15.536
15/05/90 03:00,0,0,0,-0.096,0,0,15.4,15.419
15/05/90 04:00,0,0,0,-0.096,0,0,15.17,15.198
15/05/90 05:00,19.323,18.646,149.49,117.13,0.6062,24.999,14.92,15.371
15/05/90 06:00,154.06,117.3,1116.4,1092.3,0.7091,226,15.45,17.985
15/05/90 07:00,387.22,359.19,3483,3449.1,0.8908,444,16.57,24.547
15/05/90 08:00,613.26,601.01,5726.3,5680.5,0.9263,638,17.61,31.581
15/05/90 09:00,782.22,774.03,7213.6,7155.9,0.9149,776,19.02,37.496
15/05/90 10:00,872.66,867.26,7955.9,7892.3,0.9044,848,20.21,41.322
15/05/90 11:00,859.93,853.62,7802.5,7740.1,0.9001,830,21.27,42.386
15/05/90 12:00,515.01,504.37,4734.1,4695,0.9117,524,22.06,35.392
15/05/90 13:00,450.65,440.54,4177.9,4141.1,0.919,463,20.79,31.972
15/05/90 14:00,99.603,96.162,885.95,862.86,0.8663,108,20.45,23.822
15/05/90 15:00,104.01,100.41,928.98,905.72,0.8708,113,20.96,23.386
15/05/90 16:00,41.399,39.996,346.07,325.23,0.7856,45.002,20.96,22.143
15/05/90 17:00,19.601,19.113,150.5,118.26,0.6033,21.002,20.95,21.503
15/05/90 18:00,26.554,25.623,211.19,185.9,0.7001,36.001,20.51,21.196
15/05/90 19:00,0,0,0,-0.096,0,0,19.21,19.447
15/05/90 20:00,0,0,0,-0.096,0,0,18.62,18.69
15/05/90 21:00,0,0,0,-0.096,0,0,18.3,18.336
15/05/90 22:00,0,0,0,-0.096,0,0,17.51,17.6
15/05/90 23:00,0,0,0,-0.096,0,0,17.04,17.094
16/05/90 00:00,0,0,0,-0.096,0,0,16.63,16.676
16/05/90 01:00,0,0,0,-0.096,0,0,16.33,16.364
16/05/90 02:00,0,0,0,-0.096,0,0,16.17,16.188
16/05/90 03:00,0,0,0,-0.096,0,0,15.86,15.895
16/05/90 04:00,0,0,0,-0.096,0,0,15.66,15.682
16/05/90 05:00,20.943,20.21,163.9,133.2,0.636,28.002,15.47,15.951
16/05/90 06:00,155.68,118.32,1121.9,1097.8,0.7052,230,16.66,19.173
16/05/90 07:00,386.35,358.48,3444.7,3411,0.8829,444,19.26,27.126
16/05/90 08:00,622.29,609.79,5738.3,5692.4,0.9148,650,20.9,35.093
16/05/90 09:00,823.03,815.06,7477.8,7418,0.9013,821,22.06,41.596
16/05/90 10:00,935.84,931.81,8389,8321.9,0.8893,908,23.18,45.919
16/05/90 11:00,876.91,870.8,7849.6,7786.8,0.888,847,24.25,46.004
16/05/90 12:00,632,622.32,5730.6,5684.8,0.8995,629,24.92,41.049
16/05/90 13:00,588.53,578.85,5354.5,5311.7,0.9026,591,25.32,39.75
16/05/90 14:00,551.89,541.43,5024,4983.6,0.903,563,25.23,38.761
16/05/90 15:00,520.89,509.57,4744.8,4705.6,0.9034,543,24.89,37.634
16/05/90 16:00,400.62,376.44,3530.8,3496.6,0.8728,451,24.49,34.207
16/05/90 17:00,173.77,137.68,1274.3,1249.6,0.7191,244,23.79,27.942
16/05/90 18:00,25.68,24.772,201.13,174.69,0.6803,46.999,22.88,23.937
16/05/90 19:00,0,0,0,-0.096,0,0,21.63,21.846
16/05/90 20:00,0,0,0,-0.096,0,0,20.71,20.812
16/05/90 21:00,0,0,0,-0.096,0,0,19.95,20.032
16/05/90 22:00,0,0,0,-0.096,0,0,19.19,19.276
16/05/90 23:00,0,0,0,-0.096,0,0,18.69,18.749
17/05/90 00:00,0,0,0,-0.096,0,0,18.36,18.399
17/05/90 01:00,0,0,0,-0.096,0,0,18.36,18.36
17/05/90 02:00,0,0,0,-0.096,0,0,17.9,17.955
17/05/90 03:00,0,0,0,-0.096,0,0,17.29,17.363
17/05/90 04:00,0,0,0,-0.096,0,0,16.85,16.902
17/05/90 05:00,0,0,0,-0.096,0,5.9979,16.68,16.7
17/05/90 06:00,22.434,21.876,178.28,149.22,0.6652,24.001,17.72,18.084
17/05/90 07:00,76.205,73.545,671.44,649.25,0.852,82.999,20.18,21.544
17/05/90 08:00,382.73,372.32,3544.2,3510,0.9171,404,21.97,30.028
17/05/90 09:00,435.88,425.4,4015,3978.8,0.9129,454,22.92,33.151
17/05/90 10:00,882.01,876.98,7942.9,7879.4,0.8934,859,24.22,44.699
17/05/90 11:00,1005,1001.2,8516.1,8448,0.8406,972,25.16,49.748
17/05/90 12:00,913.96,908.42,8090.6,8025.8,0.8782,882,26.07,48.93
17/05/90 13:00,908.4,903.8,8043.8,7979.5,0.8784,882,26.61,49.144
17/05/90 14:00,778.97,771.21,6957.4,6901.7,0.886,773,26.68,46.297
17/05/90 15:00,610.51,599.45,5504.1,5460,0.8944,632,26.35,41.798
17/05/90 16:00,266.29,253.69,2363.4,2334.2,0.8766,293,25.66,33.067
17/05/90 17:00,176.59,139.8,1291.2,1266.4,0.7172,247,24.81,28.711
17/05/90 18:00,27.713,26.738,218.45,193.99,0.7,43.001,23.87,24.998
17/05/90 19:00,0,0,0,-0.096,0,0,22.76,22.974
17/05/90 20:00,0,0,0,-0.096,0,0,21.63,21.763
17/05/90 21:00,0,0,0,-0.096,0,0,21.4,21.429
17/05/90 22:00,0,0,0,-0.096,0,0,20.32,20.449
17/05/90 23:00,0,0,0,-0.096,0,0,19.22,19.347
18/05/90 00:00,0,0,0,-0.096,0,0,18.7,18.76
18/05/90 01:00,0,0,0,-0.096,0,0,18.24,18.291
18/05/90 02:00,0,0,0,-0.096,0,0,18.59,18.554
18/05/90 03:00,0,0,0,-0.096,0,0,18.34,18.367
18/05/90 04:00,0,0,0,-0.096,0,0,18.22,18.234
18/05/90 05:00,21.852,21.078,170.25,140.27,0.6419,41.999,18.5,18.946
18/05/90 06:00,56.69,54.638,489.41,467.97,0.8255,61.998,19.38,20.55
18/05/90 07:00,328.97,308.37,2939,2907.3,0.8838,374,21.85,28.414
18/05/90 08:00,560.3,548.12,5130.2,5089.1,0.9083,587,23.74,36.414
18/05/90 09:00,770.22,761.84,6936.3,6880.8,0.8934,769,25.74,43.884
18/05/90 10:00,932.27,928.25,8234.4,8168.5,0.8762,908,27.24,49.826
18/05/90 11:00,1021.5,1017.9,8516.1,8448,0.8271,989,28.37,53.537
18/05/90 12:00,1025.2,1021.7,8516.1,8448,0.8241,992,28.95,54.54
18/05/90 13:00,953.55,949.49,8306.6,8240.1,0.8642,931,29.24,53.24
18/05/90 14:00,823.93,816.47,7254.8,7196.7,0.8735,822,29.27,50.079
18/05/90 15:00,642.37,631.03,5719.5,5673.7,0.8833,669,29.03,45.291
18/05/90 16:00,385.41,362.78,3351.3,3317.9,0.8609,436,28.33,38.123
18/05/90 17:00,170.44,137.69,1257.3,1232.7,0.7233,235,27.39,31.538
18/05/90 18:00,28.025,27.034,219.07,194.69,0.6947,51.998,26.32,27.462
18/05/90 19:00,0,0,0,-0.096,0,0,24.4,24.709
18/05/90 20:00,0,0,0,-0.096,0,0,23.13,23.278
18/05/90 21:00,0,0,0,-0.096,0,0,21.92,22.059
18/05/90 22:00,0,0,0,-0.096,0,0,21.43,21.487
18/05/90 23:00,0,0,0,-0.096,0,0,20.93,20.989
19/05/90 00:00,0,0,0,-0.096,0,0,20.52,20.568
19/05/90 01:00,0,0,0,-0.096,0,0,20.71,20.687
19/05/90 02:00,0,0,0,-0.096,0,0,20.86,20.841
19/05/90 03:00,0,0,0,-0.096,0,0,20.5,20.546
19/05/90 04:00,0,0,0,-0.096,0,0,20.05,20.105
19/05/90 05:00,17.699,17.082,132.71,98.424,0.5561,19.001,19.24,19.725
19/05/90 06:00,59.34,57.144,512.35,490.82,0.8272,65.001,20.07,21.276
19/05/90 07:00,304.11,286.17,2719.8,2689,0.8843,342,22.57,28.607
19/05/90 08:00,132.59,128.04,1181.3,1156.9,0.8726,144,24.36,27.811
19/05/90 09:00,290.84,281.83,2644.5,2614.1,0.8988,312,25.67,32.016
19/05/90 10:00,487.9,477.45,4434.8,4396.9,0.9012,502,27,38.077
19/05/90 11:00,638.76,629.02,5752.3,5706.3,0.8934,638,27.86,42.919
19/05/90 12:00,705.86,696.16,6299.6,6249.2,0.8854,703,28.65,45.687
19/05/90 13:00,651.51,641.78,5826.5,5779.9,0.8872,655,28.73,44.863
19/05/90 14:00,580.54,569.93,5210.6,5168.9,0.8904,594,28.46,42.878
19/05/90 15:00,367.28,357.15,3308.7,3275.5,0.8919,391,27.67,37.25
19/05/90 16:00,169.54,163.1,1502.2,1476.5,0.8709,186,26.71,31.449
19/05/90 17:00,138.29,123.2,1128.8,1104.7,0.7989,169,25.82,29.108
19/05/90 18:00,27.248,26.279,213.45,188.42,0.6915,58.001,24.86,25.917
19/05/90 19:00,0,0,0,-0.096,0,0,23.39,23.631
19/05/90 20:00,0,0,0,-0.096,0,0,21.98,22.139
19/05/90 21:00,0,0,0,-0.096,0,0,20.78,20.919
19/05/90 22:00,0,0,0,-0.096,0,0,20.97,20.947
19/05/90 23:00,0,0,0,-0.096,0,0,20.61,20.656
20/05/90 00:00,0,0,0,-0.096,0,0,20.23,20.277
20/05/90 01:00,0,0,0,-0.096,0,0,19.86,19.906
20/05/90 02:00,0,0,0,-0.096,0,0,19.64,19.667
20/05/90 03:00,0,0,0,-0.096,0,0,19.26,19.305
20/05/90 04:00,0,0,0,-0.096,0,0,18.39,18.491
20/05/90 05:00,19.323,18.648,147.82,115.27,0.5966,22,18.08,18.54
20/05/90 06:00,146.19,119.77,1125.5,1101.4,0.7534,203,19.33,21.856
20/05/90 07:00,366.21,340.78,3240.2,3207.3,0.8758,424,22.32,29.781
20/05/90 08:00,607.03,594.68,5540.2,5495.9,0.9054,639,24,37.845
20/05/90 09:00,817.14,809.04,7321.1,7262.5,0.8888,822,25.93,45.32
20/05/90 10:00,962.26,957.91,8433.5,8366.1,0.8695,952,27.38,50.827
20/05/90 11:00,1035.2,1031.3,8516.1,8448,0.8161,1015,28.43,54.03
20/05/90 12:00,996.86,993.18,8487.8,8419.9,0.8447,963,29.09,54.059
20/05/90 13:00,817.36,810.82,7207.7,7150,0.8748,802,29.24,49.995
20/05/90 14:00,573.93,563.34,5130.5,5089.4,0.8868,588,29.17,43.886
20/05/90 15:00,506.29,495.02,4546.6,4508.3,0.8905,531,28.72,41.255
20/05/90 16:00,404.63,380.18,3519.5,3485.5,0.8614,461,28.01,37.842
20/05/90 17:00,175.65,139.86,1279,1254.3,0.7141,249,27.11,31.367
20/05/90 18:00,28.004,27.009,219.04,194.65,0.6951,58.999,26.09,27.231
20/05/90 19:00,0,0,0,-0.096,0,0,25.06,25.274
20/05/90 20:00,0,0,0,-0.096,0,0,24.29,24.389
20/05/90 21:00,0,0,0,-0.096,0,0,23.73,23.798
20/05/90 22:00,0,0,0,-0.096,0,0,22.7,22.822
20/05/90 23:00,0,0,0,-0.096,0,0,21.13,21.307
21/05/90 00:00,0,0,0,-0.096,0,0,20.5,20.568
21/05/90 01:00,0,0,0,-0.096,0,0,20.26,20.285
21/05/90 02:00,0,0,0,-0.096,0,0,19.86,19.903
21/05/90 03:00,0,0,0,-0.096,0,0,19.6,19.629
21/05/90 04:00,0,0,0,-0.096,0,0,20.62,20.501
